Time,Point_R1_C1,Point_R1_C2,Point_R1_C3,Point_R2_C1,Point_R2_C2,Point_R2_C3,Point_R3_C1,Point_R3_C2,Point_R3_C3
2025-07-22 09:00:00,27.0555628351212,27.1250003384193,27.1497146253075,26.9528003302403,26.9612503306416,26.966500330891,26.8165003237664,26.8227503240632,26.8282503243245
2025-07-22 12:00:00,27.1761878408506,27.2660003451165,27.0887146224101,27.0627003354602,27.0717503358901,27.0695003357832,26.9650003308197,26.9672503309266,26.8992503276968
2025-07-22 15:00:00,27.0407503344177,27.1060003375169,26.9481431871619,26.9728003311902,26.9780003314372,26.9492503300717,26.8860003270674,26.8880003271624,26.8280003243126
2025-07-22 18:00:00,26.9861878318261,27.0510003349045,26.8754288979939,26.9350503293972,26.9420003297273,26.8977503276255,26.847400325234,26.8562503256544,26.8062503232795
2025-07-22 21:00:00,26.9084378281332,26.9660003308672,26.8010003230302,26.8715003263787,26.8780003266875,26.8222503240395,26.8155003237189,26.8202503239445,26.7712503216171
2025-07-23 00:00:00,26.9689378310068,27.0250003336696,26.9131431854995,26.915550328471,26.9252503289317,26.8832503269368,26.836450324714,26.8377503247757,26.7967503228283
2025-07-23 03:00:00,27.4050003517186,27.462000354426,27.4731432120981,27.2469003442093,27.2680003452115,27.3162503475032,27.0491003348143,27.0557503351301,27.0675003356882
2025-07-23 06:00:00,27.547437858484,27.6220003620256,27.6452860774173,27.3643503497879,27.3865003508399,27.499750356219,27.1424503392482,27.149500339583,27.1880003414117
2025-07-23 09:00:00,27.3426878487589,27.4240003526211,27.2462860584658,27.2071003423189,27.2267503432522,27.271000345354,27.0261503337242,27.0335003340733,27.0622503354389
2025-07-23 12:00:00,27.5249378574154,27.5810003600782,27.3782860647355,27.4114003520226,27.424250352633,27.4727503549366,27.29155034633,27.2937503464345,27.3240003478713
2025-07-23 15:00:00,27.3236878478565,27.3360003484413,27.3012860610782,27.2348503436369,27.2380003437866,27.3160003474914,27.171900340647,27.1690003405092,27.1930003416492
2025-07-23 18:00:00,27.2067503423023,27.1900003415067,27.219857485782,27.1381503390439,27.1372503390012,27.201250342041,27.1117003377876,27.1085003376356,27.1040003374219
2025-07-23 21:00:00,27.1382503390487,27.1410003391793,27.1385717676354,27.0782003361965,27.0792503362463,27.1062503375288,27.0646003355505,27.0607503353676,27.0470003347145
2025-07-24 00:00:00,27.1687503404974,27.1850003412692,27.1184289095358,27.1078503376048,27.1112503377663,27.1042503374338,27.0844503364933,27.0812503363413,27.0722503359138
2025-07-24 03:00:00,27.336687848474,27.3630003497237,27.3731432073484,27.2525503444776,27.2597503448196,27.2640003450215,27.2059003422619,27.2042503421835,27.1987503419223
2025-07-24 06:00:00,27.4063753517839,27.4570003541885,27.4730003549485,27.3077003470971,27.3192503476457,27.3242503478832,27.2380003437866,27.2377503437747,27.2397503438697
2025-07-24 09:00:00,27.2825003459002,27.3390003485838,27.3125717758999,27.1879003414069,27.1995003419579,27.1860003413167,27.1175503380655,27.1170003380394,27.1090003376594
2025-07-24 12:00:00,27.3747503502818,27.4250003526686,27.3465717775148,27.2829503459216,27.2905003462802,27.2487503442972,27.2210503429815,27.2182503428485,27.1990003419342
2025-07-24 15:00:00,27.2846253460011,27.3400003486313,27.2594289162329,27.2142003426561,27.221250342991,27.1730003406992,27.1608503401221,27.157500339963,27.1342503388587
2025-07-24 18:00:00,27.2149378426911,27.275000345544,27.2082860566609,27.170300340571,27.177500340913,27.1420003392268,27.1255003384431,27.1220003382768,27.0942503369588
2025-07-24 21:00:00,27.1508753396483,27.2220003430266,27.16071462583,27.1279003385571,27.1350003388943,27.093750336935,27.0886003366904,27.0845003364957,27.0607503353676
2025-07-25 00:00:00,27.1820003411267,27.2520003444515,27.1692860548085,27.1562003399013,27.1642503402836,27.1110003377544,27.1005003372557,27.0960003370419,27.0845003364957
2025-07-25 03:00:00,27.3582503494981,27.4320003530011,27.4901432129056,27.3046003469499,27.3162503475032,27.2767503456271,27.2181503428437,27.215250342706,27.2147503426822
2025-07-25 06:00:00,27.4647503545566,27.5550003588432,27.7205717952789,27.3867003508494,27.4025003515999,27.3695003500325,27.2655003450927,27.2647503450571,27.2712503453658
2025-07-25 09:00:00,27.3511253491597,27.4490003538085,27.4927146415991,27.2897003462422,27.304750346957,27.2577503447246,27.1642503402836,27.165500340343,27.1697503405449
2025-07-25 12:00:00,27.6606878638631,27.7330003672978,27.7167146522385,27.6060003612656,27.6122503615625,27.5657503593538,27.504950356466,27.5035003563971,27.4837503554591
2025-07-25 15:00:00,27.575375359811,27.6440003630705,27.6372860770373,27.5303503576724,27.5350003578933,27.4952503560053,27.4476503537444,27.4455003536423,27.4095003519324
2025-07-25 18:00:00,27.5131878568573,27.5590003590332,27.5807146457789,27.4761003550957,27.4787503552216,27.4805003553047,27.4151503522007,27.4127503520867,27.3697503500443
2025-07-25 21:00:00,27.4711253548594,27.4930003558984,27.4825717839745,27.4230003525736,27.4227503525617,27.416250352253,27.3887003509444,27.3857503508043,27.3400003486313
2025-07-26 00:00:00,27.4527503539866,27.5100003567059,27.4482860680603,27.4116503520345,27.412250352063,27.3825003506499,27.3820003506262,27.3780003504362,27.3335003483226
